ID,JoinOcc,JoinCount
3881,cooking . at . . . . . . . .,. . . . . . . .
3882,washing . ironing . . . . . . . .,. . . . . . . .
3883,washing . ironing . . . . . . . .,. . . . . . . .
3884,washing . ironing . . . . . . . .,. . . . . . . .
3885,washing . ironing . . . . . . . .,. . . . . . . .
3886,dress maker . . . . . . . . .,. . . . . . . .
3887,washing . ironing . . . . . . . .,. . . . . . . .
3888,cook . . . . . . . . . .,. . . . . . . .
3889,. washing . sewing . . . . . . .,2 . . . . . . .
3890,sewing . . . . . . . . . .,. . . . . . . .
3891,washing days work . . . . . . . .,. . . . . . . .
3892,cook . . . . . . . . . .,. . . . . . . .
3893,lives out when well home all winter ill . . .,. . . . . . . .
3894,washing & c . . . . . . . . .,. . . . . . . .
3895,cook been home . . . . . . . .,. . . . . . . .
3896,. . . . . . . . . . .,. . . . . . . .
3897,days work one . . . . . . . .,. . . . . . . .
3898,washing . ironing . . . . . . . .,. . . . . . . .
3899,washing . ironing . . . . . . . .,. . . . . . . .
3900,washing . . . . . . . . . .,. . . . . . . .
3901,washing . ironing . . . . . . . .,. . . . . . . .
3902,boarding house . . . . . . . . .,. . . . . . . .
3903,days work . . . . . . . . .,. . . . . . . .
3904,cuts carpet rags . . . . . . . .,. . . . . . . .
3905,old woman house work . . . . . . .,. . . . . . . .
3906,washing . ironing . . . . . . . .,. . . . . . . .
3907,washing . . . . . . . . . .,. . . . . . . .
3908,days work . . . . . . . . .,. . . . . . . .
3909,washing . . . . . . . . . .,. . . . . . . .
3910,washing . . . . . . . . . .,. . . . . . . .
3911,washing . . . . . . . . . .,. . . . . . . .
3912,washing . ironing . . . . . . . .,. . . . . . . .
3913,days work . out . . . . . . .,. . 1 . . . . .
3914,washing . ironing . . . . . . . .,. . . . . . . .
3915,. . . . . . . . . . .,. . . . . . . .
3916,small shop . . . . . . . . .,. . . . . . . .
3917,washing etc . . . . . . . . .,. . . . . . . .
3918,house work . . . . . . . . .,. . . . . . . .
3919,seamstress . . . . . . . . . .,. . . . . . . .
3920,washing . ironing . . . . . . . .,. . . . . . . .
3921,washing . ironing . . . . . . . .,. . . . . . . .
3922,washing . . . . . . . . . .,. . . . . . . .
3923,washing . . . . . . . . . .,. . . . . . . .
3924,weakly . . . . . . . . . .,. . . . . . . .
3925,house cleaning . washing . . . . . . .,. . . . . . . .
3926,cake baker . . . . . . . . .,. . . . . . . .
3927,days work . house cleaner . . . . . .,. . . . . . . .
3928,washing days work . . . . . . . .,. . . . . . . .
3929,washing . . . . . . . . . .,. . . . . . . .
3930,days work . . . . . . . . .,. . . . . . . .
3931,washing . general house work . . . . . .,. . . . . . . .
3932,. . . . . . . . . . .,. . . . . . . .
3933,washing . ironing . . . . . . . .,. . . . . . . .
3934,washing . days work . . . . . . .,. . . . . . . .
3935,washing ironing . . . . . . . . .,. . . . . . . .
3936,. washing days work . . . . . . .,2 . . . . . . .
3937,washing . ironing . . . . . . . .,. . . . . . . .
3938,washing . ironing . . . . . . . .,. . . . . . . .
3939,cuts rags . . . . . . . . .,. . . . . . . .
3940,days work one . . cts . . . . .,. . . . . . . .
3941,seamstress . . . . . . . . . .,. . . . . . . .
3942,washing . ironing . cook . . . . . .,. . . 1 . . . .
3943,washing . ironing . . . . . . . .,. . . . . . . .
3944,washing . ironing . . . . . . . .,. . . . . . . .
3945,washing . ironing . . . . . . . .,. . . . . . . .
3946,washing . ironing . . . . . . . .,. . . . . . . .
3947,rag . bone . . . . . . . .,. . . . . . . .
3948,cook . . . . . . . . . .,. . . . . . . .
3949,washing . ironing . . . . . . . .,. . . . . . . .
3950,pastry cook . . . . . . . . .,. . . . . . . .
3951,washing . ironing . . . . . . . .,. . . . . . . .
3952,wants work . . . . . . . . .,. . . . . . . .
3953,days work . . . . . . . . .,. . . . . . . .
3954,washing . general house work . . . . . .,. . . . . . . .
3955,washing . ironing . . . . . . . .,. . . . . . . .
3956,. . . . . . . . . . .,. . . . . . . .
3957,washing . ironing . . . . . . . .,. . . . . . . .
3958,cook . . . . . . . . . .,. . . . . . . .
3959,washing . ironing . . . . . . . .,. . . . . . . .
3960,house work . . . . . . . . .,. . . . . . . .
3961,days work . . . . . . . . .,. . . . . . . .
3962,days work . rags . . . . . . .,. . . . . . . .
3963,cook . . . . . . . . . .,. . . . . . . .
3964,washing . ironing . . . . . . . .,. . . . . . . .
3965,washing & c . . . . . . . . .,. . . . . . . .
3966,washing . . . . . . . . . .,. . . . . . . .
3967,cook . . . . . . . . . .,. . . . . . . .
3968,boarder . . . . . . . . . .,. . . . . . . .
3969,. cooks . . . . . . . . .,3 . . . . . . .
3970,plain sewing . . . . . . . . .,. . . . . . . .
3971,makes mats . . . . . . . . .,. . . . . . . .
3972,house work . . . . . . . . .,. . . . . . . .
3973,house work . . . . . . . . .,. . . . . . . .
3974,sewing not regularly . . . . . . . .,. . . . . . . .
3975,washing . ironing . . . . . . . .,. . . . . . . .
3976,washing . ironing . . . . . . . .,. . . . . . . .
3977,rag . bone . . . . . . . .,. . . . . . . .
3978,at home . . . . . . . . .,. . . . . . . .
3979,washing . . . . . . . . . .,. . . . . . . .
3980,washing . ironing . . . . . . . .,. . . . . . . .
3981,own work . . . . . . . . .,. . . . . . . .
3982,. cuts rags . . . . . . . .,2 . . . . . . .
3983,days work . . . . . . . . .,. . . . . . . .
3984,at home . . . . . . . . .,. . . . . . . .
3985,washing . work for day . . . . . .,. . . . . . . .
3986,washing . ironing . . . . . . . .,. . . . . . . .
3987,washing . ironing . . . . . . . .,. . . . . . . .
3988,washing . ironing . . . . . . . .,. . . . . . . .
3989,washing . ironing . . . . . . . .,. . . . . . . .
3990,washing . ironing . . . . . . . .,. . . . . . . .
3991,washing . ironing . . . . . . . .,. . . . . . . .
3992,house keeper . . . . . . . . .,. . . . . . . .
3993,washing & c . . . . . . . . .,. . . . . . . .
3994,days work . . . . . . . . .,. . . . . . . .
3995,washing . ironing . . . . . . . .,. . . . . . . .
3996,sewing . . . . . . . . . .,. . . . . . . .
3997,. washing c . . . . . . . .,2 . . . . . . .
3998,days work . . . . . . . . .,. . . . . . . .
3999,. cuts rags . . . . . . . .,2 . . . . . . .
4000,washing . ironing . . . . . . . .,. . . . . . . .
4001,washing . ironing . . . . . . . .,. . . . . . . .
4002,washing days work . . . . . . . .,. . . . . . . .
4003,washing . ironing . . . . . . . .,. . . . . . . .
4004,cuts rags days work . . . . . . .,. . . . . . . .
4005,washing . ironing . . . . . . . .,. . . . . . . .
4006,. . . . . . . . . . .,. . . . . . . .
4007,carpet rags . . . . . . . . .,. . . . . . . .
4008,washing . . . . . . . . . .,. . . . . . . .
4009,washing . ironing . . . . . . . .,. . . . . . . .
4010,washing . . . . . . . . . .,. . . . . . . .
4011,washing . days work . . . . . . .,. . . . . . . .
4012,wash . . . . . . . . . .,. . . . . . . .
4013,wash . . . . . . . . . .,. . . . . . . .
4014,keeps shop . . . . . . . . .,. . . . . . . .
4015,wash . days work . . . . . . .,. . . . . . . .
4016,washing . days work . . . . . . .,. . . . . . . .
4017,wants work . . . . . . . . .,. . . . . . . .
4018,days work . . . . . . . . .,. . . . . . . .
4019,washing . . . . . . . . . .,. . . . . . . .
4020,. . . . . . . . . . .,. . . . . . . .
4021,washing . ironing . . . . . . . .,. . . . . . . .
4022,keeps the house . . . . . . . .,. . . . . . . .
4023,days work . . . . . . . . .,. . . . . . . .
4024,washing . . . . . . . . . .,. . . . . . . .
4025,washing . . . . . . . . . .,. . . . . . . .
4026,washing . . . . . . . . . .,. . . . . . . .
4027,wash . . . . . . . . . .,. . . . . . . .
4028,washing days work . . . . . . . .,. . . . . . . .
4029,washing . . . . . . . . . .,. . . . . . . .
4030,. . . . . . . . . . .,. . . . . . . .
4031,wash . . . . . . . . . .,. . . . . . . .
4032,. . . . . . . . . . .,. . . . . . . .
4033,keeps house . . . . . . . . .,. . . . . . . .
4034,wash . . . . . . . . . .,. . . . . . . .
4035,washing . . . . . . . . . .,. . . . . . . .
4036,wash . . . . . . . . . .,. . . . . . . .
4037,washing . . . . . . . . . .,. . . . . . . .
4038,wash . . . . . . . . . .,. . . . . . . .
4039,wash . . . . . . . . . .,. . . . . . . .
4040,washing . . . . . . . . . .,. . . . . . . .
4041,washing . . . . . . . . . .,. . . . . . . .
4042,wash . . . . . . . . . .,. . . . . . . .
4043,washing . . . . . . . . . .,. . . . . . . .
4044,wash . cts . . . . . . . .,. . . . . . . .
4045,manutua maker . cts . . . . . . .,. . . . . . . .
4046,keeps house . . . . . . . . .,. . . . . . . .
4047,wants washing . . . . . . . . .,. . . . . . . .
4048,washing . . . . . . . . . .,. . . . . . . .
4049,days work . . . . . . . . .,. . . . . . . .
4050,. wash . . . cooking . . . . .,1 . . . 1 . . .
4051,days work . . . . . . . . .,. . . . . . . .
4052,wash . . . . . . . . . .,. . . . . . . .
4053,. washing . days work . . . . . .,2 . . . . . . .
4054,washing . . . . . . . . . .,1 . . . . . . .
4055,. . . . . . . . . . .,. . . . . . . .
4056,. . . . . . . . . . .,. . . . . . . .
4057,wash . . . . . . . . . .,. . . . . . . .
4058,wash cooking c . . . . . . . .,. . . . . . . .
4059,out to work . . . . . . . .,. . . . . . . .
4060,wash c . . . . . . . . .,. . . . . . . .
4061,wash . . . . . . . . . .,. . . . . . . .
4062,days work . . . . . . . . .,. . . . . . . .
4063,sewing . . . . . . . . . .,. . . . . . . .
4064,keeps the house . . . . . . . .,. . . . . . . .
4065,sewing . . . . . . . . . .,. . . . . . . .
4066,. . . . . . . . . . .,. . . . . . . .
4067,washing . cts . . . . . . . .,. . . . . . . .
4068,washing . cooking . . . . . . . .,. . . . . . . .
4069,wash . c . . . . . . . .,. . . . . . . .
4070,weaakly . . . . . . . . . .,. . . . . . . .
4071,washing . . . . . . . . . .,. . . . . . . .
4072,young child husband left . . . . . . .,. . . . . . . .
4073,wash . . . . . . . . . .,. . . . . . . .
4074,wash . . . . . . . . . .,. . . . . . . .
4075,. . . . . . . . . . .,. . . . . . . .
4076,keeps house . . . . . . . . .,. . . . . . . .
4077,out by days work . . . . . . .,. . . . . . . .
4078,sewing . wash . . . . . . . .,. . . . . . . .
4079,. each . . . . . . . . .,. . . . . . . .
4080,out to washing . . . . . . . .,. . . . . . . .
4081,wash . . . . . . . . . .,. . . . . . . .
4082,washing wanted . . . . . . . . .,. . . . . . . .
4083,washing . dol . . . . . . . .,. . . . . . . .
4084,wants washing . . . . . . . . .,. . . . . . . .
4085,washing . . . . . . . . . .,. . . . . . . .
4086,. . . . . . . . . . .,. . . . . . . .
4087,wife wants work . . . . . . . .,. . . . . . . .
4088,washing . . . . . . . . . .,. . . . . . . .
4089,washing and days work . . . . . . .,. . . . . . . .
4090,woman lame . . . . . . . . .,. . . . . . . .
4091,. . . . . . . . . . .,. . . . . . . .
4092,wash . . . . . . . . . .,. . . . . . . .
4093,plain sewing . . . . . . . . .,. . . . . . . .
4094,mantua maker . . . . . . . . .,. . . . . . . .
4095,keeps house . . . . . . . . .,. . . . . . . .
4096,washing . ironing . . . . . . . .,. . . . . . . .
4097,washing & c . . . . . . . . .,. . . . . . . .
4098,washing . . . . . . . . . .,. . . . . . . .
4099,wash . . . . . . . . . .,. . . . . . . .
4100,washing . . . . . . . . . .,. . . . . . . .
4101,weakly . . . . . . . . . .,. . . . . . . .
4102,lame . . . . . . . . . .,. . . . . . . .
4103,out at washing . . . . . . . .,. . . . . . . .
4104,. . . . . . . . . . .,. . . . . . . .
4105,sewing washing etc . . . . . . . .,. . . . . . . .
4106,keeps the house . . . . . . . .,. . . . . . . .
4107,wash . . . . . . . . . .,. . . . . . . .
4108,keeps the house . . . . . . . .,. . . . . . . .
4109,washing . . . . . . . . . .,. . . . . . . .
4110,keeps the house . . . . . . . .,. . . . . . . .
4111,service . . . . . . . . . .,. . . . . . . .
4112,sorting rags . . . . . . . . .,. . . . . . . .
4113,keeps the house . . . . . . . .,. . . . . . . .
4114,sewing . . . . . . . . . .,. . . . . . . .
4115,washing . . . . . . . . . .,. . . . . . . .
4116,farm work . . . . . . . . .,. . . . . . . .
4117,wash . . . . . . . . . .,. . . . . . . .
4118,washing days work . . . . . . . .,. . . . . . . .
4119,washing . . . . . . . . . .,. . . . . . . .
4120,. . . . . . . . . . .,. . . . . . . .
4121,wash . . . . . . . . . .,. . . . . . . .
4122,keeps the house . . . . . . . .,. . . . . . . .
4123,. . . . . . . . . . .,. . . . . . . .
4124,takes care of mother . . . . . . .,. . . . . . . .
4125,one at serivce . . . . . . . .,. . . . . . . .
4126,wants washing . . . . . . . . .,. . . . . . . .
4127,plain sewing . . . . . . . . .,. . . . . . . .
4128,wash . . . . . . . . . .,. . . . . . . .
4129,washing . . . . . . . . . .,. . . . . . . .
4130,washing . . . . . . . . . .,. . . . . . . .
4131,washing . . . . . . . . . .,. . . . . . . .
4132,. . . . . . . . . . .,. . . . . . . .
4133,. . . . . . . . . . .,. . . . . . . .
4134,wants sewing . . . . . . . . .,. . . . . . . .
4135,wash . . . . . . . . . .,. . . . . . . .
4136,washing . . . . . . . . . .,. . . . . . . .
4137,wash . . . . . . . . . .,. . . . . . . .
4138,wash . . . . . . . . . .,. . . . . . . .
4139,. . . . . . . . . . .,. . . . . . . .
4140,whitewashing . . . . . . . . . .,. . . . . . . .
4141,snuff milling . . . . . . . . .,. . . . . . . .
4142,washing . . . . . . . . . .,. . . . . . . .
4143,days work . . . . . . . . .,. . . . . . . .
4144,keeps the house . . . . . . . .,. . . . . . . .
4145,house work . . . . . . . . .,. . . . . . . .
4146,old female . . . . . . . . .,. . . . . . . .
4147,. . . . . . . . . . .,. . . . . . . .
4148,washing . days work . . . . . . .,. . . . . . . .
4149,. . . . . . . . . . .,. . . . . . . .
4150,washing . days work . . . . . . .,. . . . . . . .
4151,. . . . . . . . . . .,. . . . . . . .
4152,wash . . . . . . . . . .,. . . . . . . .
4153,wash . . . . . . . . . .,. . . . . . . .
4154,wash . . . . . . . . . .,. . . . . . . .
4155,washing & c . . . . . . . . .,. . . . . . . .
4156,weakly . . . . . . . . . .,. . . . . . . .
4157,washing . . . . . . . . . .,. . . . . . . .
4158,wash . . . . . . . . . .,. . . . . . . .
4159,wash . . . . . . . . . .,. . . . . . . .
4160,wash . . . . . . . . . .,. . . . . . . .
4161,days work . . . . . . . . .,. . . . . . . .
4162,wash . c . . . . . . . .,. . . . . . . .
4163,days work . . . . . . . . .,. . . . . . . .
4164,washing . . . . . . . . . .,. . . . . . . .
4165,wants washing . . . . . . . . .,. . . . . . . .
4166,. . . . . . . . . . .,. . . . . . . .
4167,wants washing . . . . . . . . .,. . . . . . . .
4168,. . . . . . . . . . .,. . . . . . . .
4169,. . . . . . . . . . .,. . . . . . . .
4170,plain sewing . . . . . . . . .,. . . . . . . .
4171,. . . . . . . . . . .,. . . . . . . .
4172,wash . . . . . . . . . .,. . . . . . . .
4173,keeps cake shop . . . . . . . .,. . . . . . . .
4174,washing . ironing . . . . . . . .,. . . . . . . .
4175,. . . . . . . . . . .,. . . . . . . .
4176,wash . . . . . . . . . .,. . . . . . . .
4177,. . . . . . . . . . .,. . . . . . . .
4178,plain sewing . . . . . . . . .,. . . . . . . .
4179,. . . . . . . . . . .,. . . . . . . .
4180,wash . . . . . . . . . .,. . . . . . . .
4181,washing . . . . . . . . . .,. . . . . . . .
4182,keeps the house . . . . . . . .,. . . . . . . .
4183,wash . . . . . . . . . .,. . . . . . . .
4184,wash . . . . . . . . . .,. . . . . . . .
4185,wash . . . . . . . . . .,. . . . . . . .
4186,wash . . . . . . . . . .,. . . . . . . .
4187,. . . . . . . . . . .,. . . . . . . .
4188,washing wanted . . . . . . . . .,. . . . . . . .
4189,washing . cts . . . . . . . .,. . . . . . . .
4190,wash . . . . . . . . . .,. . . . . . . .
4191,keeps the house . . . . . . . .,. . . . . . . .
4192,keeps the house . . . . . . . .,. . . . . . . .
4193,washing . cooking . . . . . . . .,. . . . . . . .
4194,. . . . . . . . . . .,. . . . . . . .
4195,washing . days work . . . . . . .,. . . . . . . .
4196,. . . . . . . . . . .,. . . . . . . .
4197,dressmaker . milliner . . . . . . . .,. . . . . . . .
4198,washing . . . . . . . . . .,. . . . . . . .
4199,weakly . . . . . . . . . .,. . . . . . . .
4200,keeps the house . . . . . . . .,. . . . . . . .
4201,wash . . . . . . . . . .,. . . . . . . .
4202,washing . . . . . . . . . .,. . . . . . . .
4203,sewing wanted . . . . . . . . .,. . . . . . . .
4204,keeps the house . . . . . . . .,. . . . . . . .
4205,washer . . . . . . . . . .,. . . . . . . .
4206,keeps the house . . . . . . . .,. . . . . . . .
4207,keeps the house . . . . . . . .,. . . . . . . .
4208,. . . . . . . . . . .,. . . . . . . .
4209,washing . . . . . . . . . .,. . . . . . . .
4210,wash . days work . . . . . . .,. . . . . . . .
4211,wash . days work . . . . . . .,. . . . . . . .
4212,washing . . . . . . . . . .,. . . . . . . .
4213,works at confectionary . . . . . . . .,. . . . . . . .
4214,wash . . . . . . . . . .,. . . . . . . .
4215,washing & c . . . . . . . . .,. . . . . . . .
4216,wants work . . . . . . . . .,. . . . . . . .
4217,house work . . . . . . . . .,. . . . . . . .
4218,washing . . . . . . . . . .,. . . . . . . .
4219,washing & c . . . . . . . . .,. . . . . . . .
4220,washing . . . . . . . . . .,. . . . . . . .
4221,keeps the house . . . . . . . .,. . . . . . . .
4222,washing . . . . . . . . . .,. . . . . . . .
4223,washing . . . . . . . . . .,. . . . . . . .
